,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
5268,2011-11-22,Melbourne,12.9,20.2,0.0,4.8,5.9,S,52.0,W,S,15.0,20.0,57.0,53.0,1012.2,1011.0,7.0,6.0,16.9,19.5,No,
5269,2011-11-23,Melbourne,12.2,20.4,,4.4,10.5,S,52.0,S,SSE,30.0,31.0,49.0,43.0,1021.7,1022.9,,,16.3,19.2,,No
5270,2011-11-24,Melbourne,11.3,25.3,0.4,5.6,13.6,S,35.0,SW,S,13.0,20.0,60.0,47.0,1026.4,1022.5,1.0,1.0,14.8,22.5,No,No
5271,2011-11-25,Melbourne,14.6,24.8,0.0,6.2,4.0,NNE,28.0,E,N,9.0,11.0,63.0,57.0,1019.5,1015.9,3.0,7.0,19.2,22.7,No,
5272,2011-11-26,Melbourne,16.9,19.1,,5.2,0.1,W,50.0,WSW,W,20.0,28.0,94.0,81.0,1005.1,1002.4,,,17.6,18.0,,
5273,2011-11-27,Melbourne,13.0,22.9,,1.0,8.2,WSW,48.0,SW,E,24.0,9.0,78.0,52.0,1011.4,1011.7,,,15.3,22.1,,Yes
5274,2011-11-28,Melbourne,15.2,28.9,39.2,3.0,3.3,WSW,46.0,NNE,S,9.0,9.0,78.0,54.0,1014.7,1011.7,7.0,7.0,18.4,25.5,Yes,No
5275,2011-11-29,Melbourne,18.4,34.7,0.0,6.8,1.6,N,70.0,N,WNW,52.0,22.0,34.0,15.0,1005.8,1003.7,7.0,7.0,27.7,33.9,No,Yes
5276,2011-11-30,Melbourne,15.9,19.3,1.8,8.8,3.6,SW,76.0,W,SSE,20.0,9.0,80.0,78.0,1008.2,1015.3,7.0,7.0,16.1,12.4,Yes,Yes
5277,2011-12-01,Melbourne,9.9,18.7,3.4,4.4,7.1,SW,44.0,SW,S,26.0,26.0,54.0,48.0,1024.0,1025.2,5.0,6.0,14.8,16.5,Yes,No
5278,2011-12-02,Melbourne,10.7,20.6,0.0,4.0,13.7,SSW,43.0,SSE,S,24.0,24.0,50.0,50.0,1025.6,1022.2,3.0,1.0,15.7,19.5,No,No
5279,2011-12-03,Melbourne,13.1,20.2,0.0,5.8,6.0,S,43.0,SW,SSW,9.0,20.0,70.0,51.0,1020.5,1019.0,,,15.2,17.9,No,No
5280,2011-12-04,Melbourne,11.8,18.6,0.0,4.6,2.3,SSE,54.0,S,S,28.0,33.0,42.0,41.0,1022.2,1022.9,,,15.5,18.0,No,No
5281,2011-12-05,Melbourne,8.6,21.4,0.2,2.6,13.8,SE,65.0,SSW,SE,9.0,30.0,48.0,31.0,1023.9,1019.8,1.0,1.0,14.6,21.0,No,No
5282,2011-12-06,Melbourne,10.5,25.9,0.0,8.0,13.4,SSE,39.0,E,ESE,9.0,13.0,55.0,34.0,1019.1,1015.3,0.0,4.0,15.9,23.9,No,No
5283,2011-12-07,Melbourne,12.9,29.3,0.0,6.4,13.3,N,41.0,N,NE,30.0,13.0,46.0,23.0,1014.0,1010.1,2.0,6.0,19.8,28.0,No,No
5284,2011-12-08,Melbourne,15.7,32.4,0.0,7.4,12.2,NNW,65.0,N,NNE,39.0,24.0,41.0,19.0,1010.2,1007.7,1.0,4.0,23.0,30.7,No,No
5285,2011-12-09,Melbourne,19.3,31.7,0.0,12.6,8.7,NNE,63.0,N,NNW,41.0,20.0,45.0,26.0,1010.6,1007.9,6.0,7.0,24.4,30.6,No,
5286,2011-12-10,Melbourne,19.0,29.0,,11.0,5.6,N,59.0,N,N,39.0,22.0,50.0,38.0,1006.5,1003.4,,,24.2,27.2,,
5287,2011-12-11,Melbourne,14.8,20.5,,4.8,4.1,SSE,43.0,SW,S,17.0,28.0,75.0,55.0,1008.0,1007.5,,,15.7,18.6,,Yes
5288,2011-12-12,Melbourne,12.7,20.9,34.6,5.8,7.0,SSW,44.0,SSW,S,20.0,20.0,52.0,40.0,1010.2,1009.7,7.0,7.0,15.4,20.2,Yes,Yes
5289,2011-12-13,Melbourne,14.2,20.0,1.6,5.2,7.9,SSE,50.0,SSW,S,33.0,30.0,45.0,38.0,1014.4,1015.7,7.0,5.0,16.9,18.8,Yes,No
5290,2011-12-14,Melbourne,13.7,20.2,0.0,6.4,8.2,SSE,43.0,SE,S,26.0,19.0,43.0,45.0,1018.6,1018.0,7.0,3.0,15.4,17.6,No,No
5291,2011-12-15,Melbourne,12.7,23.3,0.0,5.2,12.3,S,41.0,SSW,S,11.0,19.0,62.0,51.0,1018.5,1016.9,3.0,6.0,16.4,21.8,No,No
5292,2011-12-16,Melbourne,13.7,29.3,0.0,6.4,11.2,,,W,SSE,13.0,20.0,66.0,51.0,1019.4,1016.1,3.0,2.0,18.5,24.7,No,No
5293,2011-12-17,Melbourne,16.4,32.3,0.0,7.6,10.2,NNE,48.0,NE,N,9.0,24.0,56.0,32.0,1017.8,1013.7,,,21.9,31.0,No,No
5294,2011-12-18,Melbourne,21.9,26.1,0.0,9.6,0.3,NNE,78.0,NNE,NNE,17.0,46.0,40.0,51.0,1009.7,1006.5,,,24.6,23.6,No,Yes
5295,2011-12-19,Melbourne,17.7,23.3,7.4,5.4,2.3,SW,41.0,WSW,WSW,26.0,28.0,66.0,47.0,1006.9,1007.7,6.0,7.0,19.2,23.1,Yes,No
5296,2011-12-20,Melbourne,15.5,22.4,0.0,5.2,6.9,S,39.0,SW,S,20.0,26.0,68.0,54.0,1016.7,1017.2,7.0,7.0,17.8,21.7,No,No
5297,2011-12-21,Melbourne,15.5,25.5,0.0,6.2,4.8,SSE,37.0,SW,S,15.0,15.0,71.0,50.0,1018.3,1015.5,8.0,7.0,17.3,24.4,No,No
5298,2011-12-22,Melbourne,14.2,27.6,0.0,4.6,11.5,SSE,37.0,WNW,SSE,9.0,20.0,67.0,49.0,1017.2,1013.6,,,18.5,25.2,No,No
5299,2011-12-23,Melbourne,17.7,30.9,0.0,6.0,9.8,N,41.0,N,S,22.0,9.0,62.0,41.0,1012.7,1009.8,7.0,4.0,22.4,30.6,No,
5300,2011-12-24,Melbourne,18.2,27.1,,7.0,8.8,S,31.0,E,S,9.0,22.0,78.0,66.0,1011.6,1009.6,,,20.2,24.4,,
5301,2011-12-25,Melbourne,18.5,29.6,,5.6,5.3,SSW,100.0,ENE,NNE,19.0,30.0,74.0,43.0,1006.7,1002.3,,,21.7,28.8,,
5302,2011-12-26,Melbourne,17.5,20.7,,12.8,4.1,S,44.0,S,S,24.0,22.0,76.0,69.0,1007.5,1009.3,,,18.3,17.7,,
5303,2011-12-27,Melbourne,16.0,22.2,,4.6,11.7,SSE,50.0,S,S,24.0,28.0,55.0,45.0,1014.3,1014.1,,,17.3,22.2,,Yes
5304,2011-12-28,Melbourne,14.0,22.1,33.0,5.0,12.6,SSE,39.0,SSW,S,22.0,22.0,56.0,55.0,1017.2,1015.8,,,17.7,19.9,Yes,No
5305,2011-12-29,Melbourne,15.1,23.0,0.0,8.0,12.2,SSE,41.0,SSW,SSE,13.0,19.0,55.0,54.0,1018.3,1017.5,,,18.0,21.3,No,No
5306,2011-12-30,Melbourne,15.7,28.0,0.0,5.2,11.2,SSE,30.0,S,S,11.0,11.0,78.0,42.0,1019.6,1016.8,,,16.6,27.3,No,No
5307,2011-12-31,Melbourne,16.4,35.6,0.0,7.4,13.7,N,65.0,N,WNW,48.0,11.0,42.0,17.0,1017.3,1013.9,,,24.2,34.0,No,No
5308,2012-01-01,Melbourne,18.3,33.9,0.0,10.6,13.7,,,NE,S,7.0,24.0,69.0,38.0,1014.9,1011.4,,,22.3,32.8,No,No
5309,2012-01-02,Melbourne,20.1,40.0,0.0,5.8,12.7,N,61.0,N,N,41.0,35.0,31.0,16.0,1012.2,1009.6,,,29.1,38.2,No,No
5310,2012-01-03,Melbourne,23.5,29.8,0.0,16.2,5.4,W,41.0,ENE,S,9.0,19.0,59.0,50.0,1012.0,1011.1,7.0,7.0,26.4,26.4,No,Yes
5311,2012-01-04,Melbourne,18.5,23.0,2.0,7.8,9.7,SW,57.0,SW,SSE,24.0,41.0,67.0,41.0,1017.1,1019.0,7.0,1.0,19.2,22.1,Yes,No
5312,2012-01-05,Melbourne,14.4,21.8,0.0,8.2,9.5,SSE,44.0,SSW,SSE,11.0,24.0,51.0,42.0,1019.3,1017.6,7.0,6.0,16.5,20.1,No,No
5313,2012-01-06,Melbourne,13.8,24.4,0.0,6.6,10.8,SSW,43.0,SE,SSW,22.0,22.0,50.0,41.0,1018.9,1014.6,3.0,2.0,17.7,23.7,No,No
5314,2012-01-07,Melbourne,14.8,29.9,0.0,9.0,5.9,N,69.0,N,NNE,54.0,30.0,41.0,21.0,1008.8,1005.1,,,22.2,29.9,No,
5315,2012-01-08,Melbourne,19.5,29.8,,6.8,6.5,N,61.0,NNW,W,22.0,39.0,83.0,48.0,1000.6,999.6,,,21.9,27.0,,Yes
5316,2012-01-09,Melbourne,14.7,24.6,13.2,8.2,11.1,WNW,52.0,W,W,31.0,28.0,46.0,36.0,1009.2,1008.3,6.0,7.0,18.5,22.5,Yes,Yes
5317,2012-01-10,Melbourne,13.8,20.1,1.2,8.6,5.8,SW,46.0,W,W,26.0,31.0,49.0,41.0,1011.9,1009.6,2.0,7.0,16.7,19.6,Yes,Yes
5318,2012-01-11,Melbourne,13.0,19.0,2.8,6.0,9.8,WSW,74.0,WSW,SSW,46.0,37.0,62.0,42.0,1006.8,1012.9,7.0,6.0,14.5,18.1,Yes,Yes
5319,2012-01-12,Melbourne,12.5,21.5,2.6,7.4,4.6,SSE,41.0,SW,S,22.0,24.0,66.0,53.0,1020.3,1019.5,8.0,7.0,14.3,20.5,Yes,No
5320,2012-01-13,Melbourne,13.3,20.9,0.6,4.8,5.1,S,50.0,SW,S,20.0,30.0,69.0,47.0,1019.5,1019.1,8.0,7.0,15.4,19.4,No,
5321,2012-01-14,Melbourne,13.8,19.9,,5.6,3.3,S,46.0,SSW,SSE,17.0,26.0,62.0,53.0,1020.4,1019.7,,,15.4,19.1,,
5322,2012-01-15,Melbourne,15.1,24.0,,4.8,10.0,SE,33.0,SSE,S,13.0,20.0,60.0,49.0,1020.9,1018.3,,,16.8,22.2,,No
5323,2012-01-16,Melbourne,14.6,33.6,0.8,6.6,13.6,N,74.0,N,N,52.0,39.0,47.0,24.0,1018.0,1014.9,0.0,1.0,23.7,31.3,No,No
5324,2012-01-17,Melbourne,23.7,34.3,0.0,18.4,11.4,N,76.0,N,N,56.0,43.0,41.0,26.0,1016.7,1013.0,4.0,7.0,26.1,32.8,No,No
5325,2012-01-18,Melbourne,22.4,24.6,0.0,15.8,10.6,N,61.0,WNW,SSE,11.0,20.0,71.0,56.0,1014.0,1015.4,,,22.7,24.1,No,No
5326,2012-01-19,Melbourne,15.6,24.0,0.0,7.0,12.3,S,41.0,SE,SSE,15.0,19.0,59.0,52.0,1019.6,1018.2,7.0,1.0,18.6,23.1,No,No
5327,2012-01-20,Melbourne,16.3,21.5,0.0,7.0,0.0,SSE,30.0,S,SSW,15.0,15.0,76.0,67.0,1017.7,1016.1,8.0,8.0,17.6,19.9,No,No
5328,2012-01-21,Melbourne,17.4,28.2,0.0,2.6,5.0,S,48.0,SSE,S,24.0,28.0,77.0,64.0,1017.1,1015.5,,,19.9,24.6,No,No
5329,2012-01-22,Melbourne,16.8,33.0,0.0,4.4,13.1,SE,43.0,ENE,ESE,6.0,22.0,70.0,35.0,1020.6,1017.8,,,21.0,32.2,No,No
5330,2012-01-23,Melbourne,18.6,33.5,0.0,11.4,13.3,N,56.0,N,E,35.0,17.0,40.0,28.0,1020.2,1016.4,0.0,1.0,24.1,33.4,No,No
5331,2012-01-24,Melbourne,20.4,35.0,0.0,12.8,13.3,N,67.0,N,SSE,44.0,24.0,38.0,22.0,1016.0,1012.5,0.0,3.0,24.4,33.7,No,No
5332,2012-01-25,Melbourne,20.3,25.0,0.0,11.6,7.3,S,39.0,S,SSW,17.0,17.0,77.0,60.0,1015.2,1014.0,8.0,2.0,20.8,23.8,No,No
5333,2012-01-26,Melbourne,16.1,24.5,0.0,4.4,12.4,S,50.0,S,S,13.0,31.0,67.0,55.0,1018.5,1016.9,,,18.9,23.7,No,
5334,2012-01-27,Melbourne,16.6,30.7,,8.0,13.0,SSE,39.0,WSW,SSE,9.0,19.0,69.0,55.0,1016.9,1013.5,,,20.5,26.3,,
5335,2012-01-28,Melbourne,20.0,30.4,,8.2,12.1,SSE,37.0,SW,S,13.0,26.0,64.0,55.0,1012.7,1009.2,,,24.1,27.4,,
5336,2012-01-29,Melbourne,20.5,34.9,,9.4,9.2,N,59.0,NE,NNE,9.0,15.0,68.0,33.0,1007.1,1000.9,,,24.6,34.0,,Yes
5337,2009-10-11,Melbourne,7.0,22.2,0.0,4.8,9.1,S,46.0,N,N,28.0,26.0,64.0,25.0,1021.4,1015.3,1.0,7.0,12.0,20.2,No,No
5338,2009-10-12,Melbourne,11.8,22.6,0.8,6.0,5.8,N,80.0,N,WNW,31.0,31.0,48.0,51.0,1001.1,996.7,6.0,7.0,16.6,18.0,No,No
5339,2009-10-13,Melbourne,9.7,19.2,0.8,7.6,4.1,WNW,69.0,N,NW,43.0,37.0,62.0,28.0,995.4,992.0,7.0,7.0,10.7,19.2,No,Yes
5340,2009-10-14,Melbourne,9.6,16.4,3.2,5.4,2.8,WSW,72.0,W,WSW,24.0,37.0,70.0,67.0,999.9,1002.2,6.0,7.0,12.2,14.7,Yes,Yes
5341,2009-10-15,Melbourne,10.8,16.3,1.8,2.2,2.5,SW,81.0,N,SW,17.0,41.0,72.0,71.0,1005.2,1007.0,7.0,6.0,12.8,13.9,Yes,Yes
5342,2009-10-16,Melbourne,7.6,18.0,5.4,2.4,2.0,SW,44.0,SW,S,20.0,20.0,78.0,52.0,1015.9,1017.2,7.0,4.0,11.7,17.2,Yes,Yes
5343,2009-10-17,Melbourne,10.3,17.1,1.2,2.2,2.1,SW,33.0,SW,S,20.0,19.0,74.0,53.0,1024.8,1025.4,7.0,6.0,13.1,16.6,Yes,No
5344,2009-10-18,Melbourne,8.1,16.5,0.0,2.2,6.8,SW,28.0,SW,WSW,15.0,13.0,65.0,45.0,1028.2,1027.5,5.0,7.0,11.8,15.7,No,No
5345,2009-10-19,Melbourne,10.6,21.5,0.0,3.4,10.7,E,30.0,ENE,S,6.0,4.0,61.0,44.0,1027.3,1023.5,7.0,1.0,13.6,20.6,No,No
5346,2009-10-20,Melbourne,13.6,28.5,0.0,7.2,8.1,N,74.0,N,N,46.0,20.0,34.0,,1017.6,1014.7,1.0,7.0,20.8,28.5,No,No
5347,2009-10-21,Melbourne,13.7,18.7,0.0,8.4,8.6,SSE,35.0,S,S,19.0,22.0,80.0,50.0,1021.6,1021.9,7.0,2.0,13.7,17.7,No,No
5348,2009-10-22,Melbourne,10.1,18.8,0.0,5.0,11.4,SSE,33.0,SSE,S,24.0,15.0,60.0,54.0,1023.6,1021.4,2.0,1.0,13.8,17.3,No,No
5349,2009-10-23,Melbourne,12.7,18.8,0.0,5.2,9.8,S,37.0,S,S,17.0,24.0,64.0,44.0,1022.5,1022.2,7.0,1.0,14.2,18.3,No,No
5350,2009-10-24,Melbourne,8.2,19.6,0.0,4.6,12.6,SSE,39.0,NE,SSE,6.0,20.0,64.0,48.0,1020.6,1018.6,1.0,1.0,13.1,19.0,No,No
5351,2009-10-25,Melbourne,12.0,18.2,0.0,5.8,8.7,SSE,56.0,SSE,S,31.0,41.0,51.0,36.0,1021.0,1021.9,7.0,4.0,13.3,17.4,No,No
5352,2009-10-26,Melbourne,9.5,21.2,0.0,5.6,12.7,SSE,52.0,SSE,S,31.0,31.0,55.0,37.0,1027.4,1025.0,1.0,1.0,13.8,19.3,No,No
5353,2009-10-27,Melbourne,9.4,21.7,0.0,6.6,12.2,SSE,33.0,W,S,9.0,19.0,66.0,44.0,1027.6,1024.1,1.0,5.0,14.2,20.8,No,No
5354,2009-10-28,Melbourne,12.0,21.1,0.0,6.8,4.6,SSW,33.0,SW,S,7.0,19.0,71.0,61.0,1026.8,1023.4,7.0,7.0,14.7,18.5,No,No
5355,2009-10-29,Melbourne,11.1,30.6,0.0,4.0,9.2,SSW,46.0,E,SSW,7.0,17.0,68.0,36.0,1022.4,1018.3,4.0,5.0,16.8,29.1,No,No
5356,2009-10-30,Melbourne,16.7,26.5,0.6,6.2,0.2,N,65.0,N,NE,24.0,24.0,64.0,61.0,1019.2,1017.9,7.0,7.0,21.6,24.8,No,Yes
5357,2009-10-31,Melbourne,19.3,33.1,4.0,3.0,11.7,N,50.0,N,NW,28.0,22.0,51.0,49.0,1019.7,1016.4,1.0,2.0,24.3,26.7,Yes,Yes
5358,2009-11-01,Melbourne,15.0,20.1,4.6,8.6,1.4,SSW,30.0,SSW,S,11.0,19.0,94.0,71.0,1021.3,1021.8,8.0,7.0,15.6,18.4,Yes,No
5359,2009-11-02,Melbourne,13.9,29.4,0.0,1.8,9.1,N,50.0,SSW,SE,9.0,17.0,65.0,53.0,1021.4,1016.4,7.0,7.0,17.8,23.9,No,No
5360,2009-11-03,Melbourne,14.8,21.9,0.8,7.0,5.9,WSW,61.0,SW,WSW,9.0,46.0,54.0,45.0,1009.7,1012.5,3.0,7.0,16.5,19.6,No,No
5361,2009-11-04,Melbourne,11.4,18.1,0.0,6.8,3.7,SW,37.0,WSW,WSW,20.0,22.0,62.0,46.0,1019.5,1019.0,6.0,7.0,13.7,18.1,No,No
5362,2009-11-05,Melbourne,12.0,19.3,0.0,4.8,8.9,SSE,43.0,S,S,22.0,26.0,49.0,48.0,1024.5,1023.5,6.0,3.0,14.6,18.0,No,No
5363,2009-11-06,Melbourne,9.4,25.4,0.0,6.0,13.2,S,39.0,WSW,SSE,9.0,26.0,64.0,49.0,1026.7,1022.7,1.0,1.0,13.2,21.1,No,No
5364,2009-11-07,Melbourne,13.0,32.2,0.0,5.4,12.0,N,56.0,N,N,43.0,22.0,57.0,24.0,1026.6,1024.4,6.0,5.0,20.6,31.2,No,No
5365,2009-11-08,Melbourne,19.4,34.2,0.0,12.0,13.2,N,54.0,N,NNE,39.0,19.0,37.0,21.0,1027.6,1024.6,0.0,2.0,25.9,33.1,No,No
5366,2009-11-09,Melbourne,19.7,35.5,0.0,8.0,13.0,N,41.0,N,SSW,28.0,17.0,46.0,22.0,1023.7,1020.5,0.0,1.0,26.1,33.5,No,No
5367,2009-11-10,Melbourne,20.2,36.3,0.0,11.8,13.0,N,41.0,N,SSE,13.0,26.0,48.0,22.0,1019.8,1017.1,1.0,2.0,26.1,34.5,No,No
5368,2009-11-11,Melbourne,20.8,34.4,0.0,11.6,12.8,SSE,33.0,SSW,SSE,11.0,17.0,50.0,19.0,1020.2,1018.4,5.0,3.0,24.5,33.5,No,No
5369,2009-11-12,Melbourne,18.8,29.8,0.0,10.4,11.2,SSE,41.0,,SE,0.0,31.0,50.0,32.0,1018.5,1018.1,6.0,5.0,24.9,27.3,No,No
5370,2009-11-13,Melbourne,15.6,27.2,0.0,7.4,10.3,S,31.0,SSW,SSE,9.0,17.0,68.0,45.0,1020.9,1016.3,7.0,1.0,18.9,26.1,No,No
5371,2009-11-14,Melbourne,16.5,30.3,0.0,7.4,12.0,N,46.0,N,SSE,35.0,19.0,48.0,37.0,1012.9,1012.0,1.0,6.0,24.8,26.6,No,No
5372,2009-11-15,Melbourne,15.4,25.9,0.0,9.8,12.0,S,26.0,SSW,SSE,11.0,13.0,64.0,34.0,1013.5,1010.6,5.0,4.0,17.1,25.0,No,No
5373,2009-11-16,Melbourne,17.1,22.7,0.0,8.0,7.8,SSW,50.0,SW,SSE,31.0,24.0,62.0,52.0,1008.7,1007.7,7.0,1.0,19.7,20.6,No,No
5374,2009-11-17,Melbourne,14.9,22.6,0.0,7.6,8.7,S,39.0,SSE,SSE,20.0,26.0,52.0,53.0,1011.4,1010.1,7.0,1.0,18.4,20.8,No,No
5375,2009-11-18,Melbourne,15.6,33.4,0.0,5.0,9.0,N,43.0,NNE,N,13.0,24.0,64.0,37.0,1009.1,1005.3,,7.0,19.3,28.6,No,No
5376,2009-11-19,Melbourne,18.7,34.6,0.0,14.6,11.6,N,74.0,NW,SSE,33.0,20.0,23.0,26.0,1004.6,1006.1,7.0,7.0,30.4,31.0,No,No
5377,2009-11-20,Melbourne,22.9,38.3,0.0,14.2,1.8,SW,94.0,N,WSW,20.0,35.0,30.0,57.0,1004.4,1006.9,7.0,7.0,29.5,26.0,No,Yes
5378,2009-11-21,Melbourne,18.6,25.9,1.2,6.2,0.0,N,35.0,S,NNW,9.0,19.0,78.0,61.0,1009.2,1005.9,8.0,8.0,19.3,24.6,Yes,Yes
5379,2009-11-22,Melbourne,15.2,18.4,45.8,8.6,1.6,SW,56.0,SE,SSW,15.0,20.0,93.0,69.0,998.1,1007.5,8.0,8.0,15.3,17.5,Yes,Yes
5380,2009-11-23,Melbourne,11.3,22.0,16.0,5.6,10.9,SSW,37.0,SW,S,13.0,24.0,51.0,38.0,1024.1,1024.1,4.0,5.0,15.1,20.5,Yes,No
5381,2009-11-24,Melbourne,12.0,26.6,0.0,6.0,13.0,S,35.0,NE,S,2.0,9.0,63.0,8.0,1026.6,1023.0,7.0,1.0,16.2,25.5,No,No
5382,2009-11-25,Melbourne,15.6,25.4,0.0,6.4,8.8,SSE,33.0,E,SE,7.0,20.0,48.0,52.0,1021.7,1018.0,5.0,6.0,19.5,24.3,No,Yes
5383,2009-11-26,Melbourne,17.3,30.0,3.6,6.2,1.5,NW,48.0,N,NW,11.0,11.0,90.0,87.0,1012.7,1007.3,8.0,8.0,19.0,22.4,Yes,Yes
5384,2009-11-27,Melbourne,18.8,28.8,5.6,2.8,6.0,NNE,46.0,N,N,26.0,30.0,69.0,54.0,1007.4,1006.1,7.0,7.0,20.7,25.6,Yes,Yes
5385,2009-11-28,Melbourne,16.3,22.7,4.8,6.6,6.9,N,56.0,NNW,N,28.0,37.0,50.0,34.0,1003.4,1000.1,4.0,7.0,18.8,22.1,Yes,Yes
5386,2009-11-29,Melbourne,12.7,21.8,10.6,6.8,7.1,SW,48.0,SW,SSW,13.0,31.0,72.0,59.0,1001.7,1004.2,7.0,5.0,16.2,20.5,Yes,Yes
5387,2009-11-30,Melbourne,14.0,20.8,10.6,4.6,10.3,S,52.0,SE,SSE,28.0,33.0,63.0,42.0,1014.9,1014.8,7.0,6.0,15.8,19.8,Yes,No
5388,2009-12-01,Melbourne,12.1,22.7,0.0,5.6,12.3,SE,61.0,ESE,SE,31.0,26.0,54.0,37.0,1022.0,1019.9,1.0,2.0,15.8,21.3,No,No
5389,2009-12-02,Melbourne,11.5,29.9,0.0,6.8,12.7,N,41.0,NNE,N,11.0,13.0,62.0,22.0,1021.3,1017.6,1.0,1.0,16.8,27.6,No,No
5390,2009-12-03,Melbourne,16.3,32.3,0.0,11.6,6.5,SW,69.0,N,NW,41.0,30.0,25.0,28.0,1014.8,1010.9,6.0,7.0,23.9,28.8,No,No
5391,2009-12-04,Melbourne,12.1,22.4,0.0,8.4,10.7,S,33.0,WSW,ESE,13.0,17.0,52.0,32.0,1020.4,1018.3,5.0,6.0,15.4,19.0,No,No
5392,2009-12-05,Melbourne,13.2,22.0,0.0,5.8,6.1,SSW,52.0,WSW,SSE,20.0,19.0,64.0,49.0,1016.7,1016.5,6.0,7.0,16.0,20.0,No,No
5393,2009-12-06,Melbourne,13.2,26.3,0.0,3.2,12.6,SSE,39.0,WSW,NW,11.0,13.0,64.0,39.0,1017.7,1013.6,7.0,2.0,16.2,24.3,No,No
5394,2009-12-07,Melbourne,15.3,23.1,0.0,7.0,10.2,S,43.0,NNE,S,11.0,31.0,64.0,51.0,1012.9,1013.0,7.0,6.0,18.3,21.3,No,Yes
5395,2009-12-08,Melbourne,14.5,17.8,8.2,6.8,1.5,SW,48.0,SW,SSW,35.0,17.0,93.0,71.0,1008.6,1009.1,8.0,8.0,15.5,15.4,Yes,Yes
5396,2009-12-09,Melbourne,9.6,25.9,13.2,2.8,13.2,NW,41.0,NNW,NNW,13.0,20.0,51.0,28.0,1011.7,1008.0,1.0,2.0,15.6,23.4,Yes,No
5397,2009-12-10,Melbourne,15.3,24.4,0.0,7.4,4.6,W,63.0,NW,SW,20.0,43.0,39.0,76.0,1007.3,1005.2,7.0,7.0,19.9,19.2,No,Yes
5398,2009-12-11,Melbourne,10.7,20.5,11.6,6.6,10.0,WSW,44.0,W,WSW,31.0,28.0,54.0,38.0,1017.1,1017.8,5.0,7.0,14.7,19.3,Yes,No
5399,2009-12-12,Melbourne,14.5,22.6,0.0,5.8,3.8,W,52.0,WSW,W,30.0,20.0,63.0,47.0,1019.1,1017.5,7.0,7.0,17.2,21.2,No,No
5400,2009-12-13,Melbourne,14.9,21.5,0.0,3.4,4.0,SSE,39.0,SSW,SSE,28.0,20.0,64.0,60.0,1020.2,1020.1,7.0,6.0,17.0,21.0,No,No
5401,2009-12-14,Melbourne,14.5,21.1,0.0,4.6,11.3,S,37.0,SSE,SE,15.0,20.0,51.0,49.0,1022.5,1021.9,6.0,1.0,16.0,20.3,No,No
5402,2009-12-15,Melbourne,13.6,31.3,0.0,6.0,12.9,SSE,30.0,SSW,NE,6.0,6.0,66.0,40.0,1020.7,1016.5,1.0,0.0,17.5,28.0,No,No
5403,2009-12-16,Melbourne,17.4,39.2,0.0,10.8,12.1,N,59.0,N,NW,37.0,35.0,27.0,10.0,1013.1,1009.4,6.0,6.0,27.2,37.7,No,No
5404,2009-12-17,Melbourne,19.7,23.1,0.0,15.2,0.5,WSW,63.0,WSW,N,15.0,11.0,62.0,87.0,1008.9,1007.9,7.0,8.0,22.8,19.6,No,Yes
5405,2009-12-18,Melbourne,11.1,23.8,11.2,3.0,13.4,W,37.0,WSW,WSW,17.0,17.0,58.0,38.0,1018.8,1016.0,1.0,3.0,15.1,21.4,Yes,No
5406,2009-12-19,Melbourne,14.0,21.4,0.2,7.4,8.1,SSW,43.0,SW,SSE,19.0,24.0,54.0,48.0,1019.1,1020.0,7.0,4.0,16.3,20.3,No,No
5407,2009-12-20,Melbourne,14.7,22.1,0.0,6.0,11.2,S,35.0,SSE,S,11.0,13.0,50.0,47.0,1020.3,1018.2,6.0,7.0,16.7,21.1,No,No
5408,2009-12-21,Melbourne,12.5,28.2,0.0,5.6,13.5,SE,31.0,NNE,SE,4.0,19.0,62.0,21.0,1014.2,1011.3,6.0,7.0,17.7,26.0,No,No
5409,2009-12-22,Melbourne,15.9,27.5,0.0,7.4,11.1,S,33.0,SSW,SSE,7.0,15.0,67.0,43.0,1013.2,1011.8,6.0,1.0,19.0,24.3,No,No
5410,2009-12-23,Melbourne,16.2,39.0,0.0,6.2,11.3,NW,59.0,E,NW,7.0,26.0,62.0,15.0,1010.2,1005.9,3.0,4.0,21.1,38.1,No,No
5411,2009-12-24,Melbourne,20.9,25.7,0.0,14.6,0.0,N,56.0,NE,NE,6.0,19.0,49.0,60.0,1003.1,1006.6,8.0,8.0,25.3,24.2,No,Yes
5412,2009-12-25,Melbourne,14.4,21.2,15.8,1.0,8.0,SSE,50.0,SSW,SSE,17.0,31.0,56.0,41.0,1015.9,1015.6,7.0,2.0,16.2,20.3,Yes,No
5413,2009-12-26,Melbourne,12.9,22.1,0.0,6.8,13.0,SSE,46.0,SSE,SSE,22.0,28.0,51.0,49.0,1019.1,1017.7,2.0,0.0,17.1,20.2,No,No
5414,2009-12-27,Melbourne,14.7,23.1,0.0,6.8,4.5,S,37.0,WSW,SSE,6.0,24.0,70.0,64.0,1018.6,1016.8,7.0,7.0,18.0,21.7,No,No
